Row,Column,Timepoint,Field,Object No,X,Y,Bounding Box,Position X [µm],Position Y [µm],Compound,Concentration,Cell Type,Cell Count,Nuclei Border - Nuclei,Nuclei Border - Nucleus Area [µm²],Nuclei Border - Nucleus Roundness,Nuclei Border - Nucleus Width [µm],Nuclei Border - Nucleus Length [µm],Nuclei Border - Nucleus Ratio Width to Length,Unnamed: 20,Group
2,3,0,52,20,1030,198,"[978,100,1058,259]",292.98,269.97,,,,,1,57.9144,0.815808,5.21529,13.0839,0.398602,,Ad
2,3,0,52,21,970,211,"[936,160,1000,242]",283.72,265.5,,,,,1,47.7976,0.911252,5.97417,9.45125,0.632103,,Ad
2,3,0,52,22,1065,220,"[1040,183,1078,264]",300.67,261.79,,,,,0,27.1329,0.624784,3.8029,10.5884,0.359157,,Ad
2,3,0,52,23,593,236,"[511,188,676,288]",216.02,259.51,,,,,1,62.5913,0.835593,5.25331,13.9395,0.376866,,Ad
2,3,0,52,24,1050,296,"[999,256,1078,378]",298.54,247.72,,,,,0,40.2681,0.686541,4.26345,13.2464,0.321857,,Ad
2,3,0,52,25,250,361,"[220,333,278,390]",152.13,237.5,,,,,1,51.5126,0.853912,5.88466,9.28662,0.633671,,Ad
2,3,0,52,26,836,363,"[810,339,861,412]",258.48,235.36,,,,,1,52.6404,0.893215,5.75932,10.8208,0.532246,,Ad
2,3,0,52,27,45,342,"[1,291,100,419]",113.86,240.22,,,,,1,50.3849,0.964624,6.64696,8.90183,0.746696,,Ad
2,3,0,52,28,972,427,"[944,399,1002,455]",284.04,225.31,,,,,1,47.8308,0.91162,5.4759,9.40023,0.582528,,Ad
2,3,0,52,29,572,446,"[529,415,603,496]",210.81,221.57,,,,,1,49.1244,0.902175,6.02943,9.49851,0.634776,,Ad
2,3,0,52,30,1007,481,"[980,454,1034,509]",290.29,215.57,,,,,1,44.9782,0.928109,5.4759,8.8345,0.619831,,Ad
2,3,0,52,31,539,485,"[471,449,597,514]",204.99,214.9,,,,,1,56.2227,0.884505,5.6547,11.5028,0.491594,,Ad
2,3,0,52,32,115,591,"[62,538,218,629]",129.89,196.92,,,,,1,63.7523,0.856754,5.30358,14.1742,0.37417,,Ad
2,3,0,52,33,51,670,"[28,588,96,776]",117.71,179.02,,,,,1,62.0275,0.770287,5.17698,14.6121,0.354294,,Ad
2,3,0,52,34,475,664,"[448,638,517,696]",194.18,181.96,,,,,1,45.4094,0.950601,6.20298,8.48205,0.731306,,Ad
2,3,0,52,35,366,698,"[272,633,434,751]",170.44,175.95,,,,,1,54.6638,0.920483,5.88466,10.7222,0.548828,,Ad
2,3,0,52,36,529,703,"[498,678,568,784]",204.47,171.31,,,,,1,52.7067,0.794847,5.41499,12.5297,0.432173,,Ad
2,3,0,52,37,503,734,"[475,706,538,761]",198.67,169.39,,,,,1,40.0027,0.935158,5.15129,8.30621,0.620174,,Ad
2,3,0,52,38,199,817,"[129,707,266,905]",141.3,157.18,,,,,1,151.785,0.575678,5.75932,27.2508,0.211345,,Ad
2,3,0,52,39,653,800,"[579,730,713,858]",226.05,159.1,,,,,1,65.1122,0.95529,7.29413,11.1156,0.656204,,Ad
2,3,0,52,40,437,819,"[407,784,466,848]",186.06,154.22,,,,,1,43.9168,0.906995,5.41499,8.8345,0.612936,,Ad
2,3,0,52,41,1053,835,"[1014,812,1078,866]",298.16,150.64,,,,,1,34.8946,0.946608,5.11251,7.38002,0.69275,,Ad
2,3,0,52,42,1050,885,"[1000,851,1078,952]",297.54,140.59,,,,,0,65.1786,0.733575,5.11251,12.7488,0.401019,,Ad
2,3,0,52,43,965,855,"[929,828,1011,894]",283.94,146.88,,,,,1,35.4253,1.01928,5.88466,7.28503,0.807775,,Ad
2,3,0,52,44,805,867,"[775,833,837,961]",253.75,143.87,,,,,1,47.0679,0.961594,6.64696,8.45071,0.786557,,Ad
2,3,0,52,45,542,870,"[342,740,629,945]",204.38,146.99,,,,,1,101.765,0.685068,5.68979,13.7115,0.414964,,Ad
2,3,0,52,46,975,905,"[926,873,1035,938]",284.09,138.46,,,,,1,47.1674,0.873551,5.21529,10.9427,0.476599,,Ad
2,3,0,52,47,582,976,"[529,924,654,1023]",214.65,126.65,,,,,1,76.2573,0.794919,7.68389,11.4681,0.670021,,Ad
2,3,0,52,48,674,986,"[596,951,710,1069]",226.28,122.19,,,,,1,42.9217,0.779178,3.8029,12.1302,0.313507,,Ad
2,3,0,52,49,803,986,"[764,955,829,1013]",252.3,124.03,,,,,1,39.472,0.975407,5.68979,7.88417,0.721672,,Ad
2,3,0,52,50,371,991,"[342,960,409,1022]",175.25,122.56,,,,,1,53.735,0.896624,5.41499,10.1158,0.535302,,Ad
2,3,0,52,51,881,993,"[851,965,907,1021]",266.97,122.08,,,,,1,44.6465,0.996462,6.3718,8.22797,0.774407,,Ad
2,3,0,52,52,147,1004,"[67,887,233,1078]",135.09,121.6,,,,,1,125.116,0.700652,7.79532,15.9576,0.488503,,Ad
2,3,0,52,53,30,1040,"[1,1016,55,1072]",111.92,112.95,,,,,1,43.2534,0.950616,6.19227,8.53662,0.725377,,Ad
2,3,0,52,54,584,1045,"[555,1015,609,1073]",213.3,112.75,,,,,1,32.7386,0.962996,5.46377,7.12388,0.766965,,Ad
2,3,0,52,55,548,1064,"[490,1050,569,1078]",203.91,108.94,,,,,0,31.8098,0.677846,4.60746,10.6586,0.432275,,Ad
2,3,0,53,1,849,29,"[788,1,899,65]",465.64,299.29,,,,,0,57.3505,0.771547,5.09952,14.0473,0.363025,,Ad
2,3,0,53,2,918,16,"[887,1,956,32]",479.38,300.78,,,,,0,20.5653,0.822915,3.8029,7.25308,0.524314,,Ad
2,3,0,53,3,693,25,"[649,1,772,88]",441.03,296.48,,,,,0,62.0606,0.894511,5.41499,13.6594,0.396428,,Ad
2,3,0,53,4,65,37,"[30,1,118,133]",326.11,292.7,,,,,1,55.1281,0.792436,5.06034,12.9936,0.389448,,Ad
2,3,0,53,5,182,40,"[142,1,225,80]",345.27,296.15,,,,,1,70.1872,0.720843,5.4759,13.6108,0.402321,,Ad
2,3,0,53,6,796,47,"[751,1,851,118]",456.98,292.66,,,,,1,47.5986,0.885745,5.30358,9.56116,0.5547,,Ad
2,3,0,53,7,390,89,"[364,63,421,116]",383.39,287.15,,,,,1,44.9782,0.887305,5.07343,8.48987,0.597587,,Ad
2,3,0,53,8,18,115,"[1,79,36,139]",314.46,283.3,,,,,0,28.8577,0.865047,4.37102,8.48205,0.515325,,Ad
2,3,0,53,9,1040,100,"[848,60,1078,163]",490.69,282.84,,,,,1,75.2622,0.602585,4.02329,20.4517,0.196722,,Ad
2,3,0,53,10,516,111,"[430,86,588,141]",405.51,282.39,,,,,1,70.9169,0.716682,5.11251,16.8188,0.303976,,Ad
2,3,0,53,11,263,133,"[243,107,309,169]",360.93,278.79,,,,,1,40.7325,0.822399,4.74926,9.40199,0.505133,,Ad
2,3,0,53,12,992,150,"[967,126,1018,179]",492.47,275.89,,,,,1,40.633,0.95299,5.56006,7.82293,0.710738,,Ad
2,3,0,53,13,300,159,"[272,130,332,197]",366.49,273.92,,,,,1,42.5236,0.882031,5.07343,8.39558,0.604298,,Ad
2,3,0,53,14,911,204,"[874,156,940,260]",477.35,264.96,,,,,1,53.3701,0.766119,5.82802,11.3985,0.511297,,Ad
2,3,0,53,15,230,216,"[206,192,329,243]",358.24,264.1,,,,,1,28.0616,0.989559,4.74926,6.62947,0.716385,,Ad
2,3,0,53,16,34,275,"[8,202,106,316]",319.99,255.9,,,,,1,48.0962,0.800757,4.24786,12.7084,0.334256,,Ad
2,3,0,53,17,1063,250,"[1048,225,1078,279]",505.68,256.88,,,,,0,28.9904,0.896767,4.79098,7.34172,0.652569,,Ad
2,3,0,53,18,699,257,"[666,228,729,286]",439.14,256.35,,,,,1,43.4524,0.885227,4.85972,8.90183,0.545924,,Ad
2,3,0,53,19,784,305,"[740,220,862,375]",455.5,248.98,,,,,1,71.3482,0.864939,6.20298,13.2464,0.468275,,Ad
2,3,0,53,20,88,307,"[50,263,132,355]",328.52,247.56,,,,,1,45.8406,0.547918,3.93998,12.0602,0.326692,,Ad
2,3,0,53,21,550,314,"[491,276,601,347]",411.31,246.45,,,,,1,60.2363,0.965524,6.93035,10.3363,0.670485,,Ad
2,3,0,53,22,946,306,"[916,279,975,334]",484.08,247.37,,,,,1,50.3185,0.899468,5.82802,9.50724,0.613009,,Ad
2,3,0,53,23,171,337,"[107,278,214,382]",341.99,243.08,,,,,1,47.7313,0.857663,5.37811,10.9579,0.490799,,Ad
2,3,0,53,24,379,338,"[312,299,435,363]",380.04,242.88,,,,,1,54.0004,0.831083,5.06034,12.0423,0.420212,,Ad
2,3,0,53,25,123,375,"[90,340,154,412]",334.38,234.94,,,,,1,65.6098,0.903377,7.1564,10.8254,0.661077,,Ad
2,3,0,53,26,412,384,"[324,300,484,432]",386.97,234.63,,,,,1,65.1122,0.787405,5.25331,14.8374,0.354059,,Ad
2,3,0,53,27,470,362,"[436,334,497,394]",396.92,237.05,,,,,1,26.1709,0.926994,4.37102,6.98043,0.626182,,Ad
2,3,0,53,28,214,390,"[161,352,257,419]",350.68,232.75,,,,,1,77.4182,0.848805,6.69668,14.9875,0.446817,,Ad
2,3,0,53,29,354,376,"[286,308,387,407]",373.7,237.25,,,,,1,44.3811,0.955791,5.4759,9.5438,0.573765,,Ad
2,3,0,53,30,551,407,"[511,375,583,448]",411.51,228.9,,,,,1,45.3431,0.8915,5.6547,8.37976,0.674805,,Ad
2,3,0,53,31,483,482,"[419,417,552,550]",399.97,215.33,,,,,1,80.4035,0.939338,7.65795,12.2688,0.624179,,Ad
2,3,0,53,32,1037,462,"[1009,435,1065,494]",500.7,218.62,,,,,1,48.2952,0.835573,4.66469,8.74393,0.533478,,Ad
2,3,0,53,33,276,472,"[234,432,301,548]",361.22,215.28,,,,,1,56.0901,0.90453,5.30358,12.1083,0.438013,,Ad
2,3,0,53,34,386,471,"[342,428,423,525]",381.91,217.04,,,,,1,56.8861,0.773259,4.26345,15.3094,0.278486,,Ad
2,3,0,53,35,642,487,"[615,459,669,532]",428.83,213.57,,,,,1,47.4328,0.907202,5.4759,8.93159,0.613093,,Ad
2,3,0,53,36,758,526,"[715,493,792,629]",450.09,204.67,,,,,1,58.2129,0.946751,6.56663,10.3171,0.636483,,Ad
2,3,0,53,37,116,525,"[90,493,138,554]",333.0,207.63,,,,,1,24.612,0.963993,4.88694,5.81948,0.839757,,Ad
2,3,0,53,38,86,559,"[61,528,110,598]",327.16,200.4,,,,,1,45.6416,0.944645,5.70144,9.80777,0.581318,,Ad
2,3,0,53,39,441,596,"[400,519,541,693]",393.71,195.09,,,,,1,57.7486,0.753498,4.74926,14.6121,0.325022,,Ad
2,3,0,53,40,13,577,"[1,564,26,619]",314.03,195.81,,,,,0,21.8589,0.774586,4.02329,7.4293,0.541543,,Ad
2,3,0,53,41,950,652,"[919,556,1032,703]",485.61,187.46,,,,,1,65.8088,0.756863,5.11251,15.1701,0.337012,,Ad
2,3,0,53,42,267,613,"[220,582,318,649]",360.78,191.44,,,,,1,33.601,0.935913,4.88694,7.17723,0.680896,,Ad
2,3,0,53,43,218,656,"[193,628,271,687]",353.18,183.5,,,,,1,47.3332,0.955938,6.26682,9.762,0.64196,,Ad
2,3,0,53,44,268,689,"[243,665,290,715]",360.68,177.67,,,,,1,34.4302,0.939245,5.11251,8.15508,0.626911,,Ad
2,3,0,53,45,230,699,"[208,679,298,732]",356.23,173.89,,,,,1,34.6624,0.973829,5.15129,7.25308,0.710221,,Ad
2,3,0,53,46,605,674,"[521,624,780,705]",425.62,182.13,,,,,1,69.0594,0.701205,4.43131,17.0781,0.259473,,Ad
2,3,0,53,47,363,728,"[279,692,449,765]",378.0,170.29,,,,,1,48.7927,0.930324,5.66642,9.46528,0.598653,,Ad
2,3,0,53,48,677,747,"[648,700,755,840]",437.71,164.27,,,,,1,66.4722,0.859331,5.82802,14.1696,0.411306,,Ad
2,3,0,53,49,353,786,"[310,738,416,832]",377.14,161.36,,,,,1,49.7215,0.785514,4.44625,12.2174,0.363929,,Ad
2,3,0,53,50,59,791,"[33,765,85,821]",322.47,158.85,,,,,1,41.429,0.963758,5.83939,8.48987,0.687807,,Ad
2,3,0,53,51,905,865,"[867,834,937,897]",476.55,145.72,,,,,1,51.38,0.895354,5.92958,9.36133,0.633412,,Ad
2,3,0,53,52,423,934,"[395,906,461,963]",389.77,133.02,,,,,1,52.6736,0.886283,5.88466,9.63202,0.610948,,Ad
2,3,0,53,53,338,955,"[313,929,373,987]",374.3,129.16,,,,,1,40.0691,0.964259,6.02943,8.03213,0.750664,,Ad
2,3,0,53,54,103,977,"[69,942,138,1006]",331.01,125.72,,,,,1,45.1772,0.859093,4.85972,9.21671,0.527273,,Ad
2,3,0,53,55,161,1026,"[132,996,191,1070]",341.02,116.14,,,,,1,48.4278,0.91821,5.46377,8.59085,0.635999,,Ad
2,3,0,54,1,953,75,"[912,1,1000,131]",690.92,292.65,,,,,0,117.52,0.585784,6.02943,20.2888,0.29718,,Ad
2,3,0,54,2,390,36,"[336,10,426,62]",586.87,296.64,,,,,1,54.6969,0.951943,6.71646,10.1469,0.661925,,Ad
2,3,0,54,3,314,40,"[209,4,339,146]",566.87,291.76,,,,,1,61.3309,0.721082,4.60746,15.9659,0.288581,,Ad
2,3,0,54,4,445,70,"[408,38,526,103]",601.9,290.7,,,,,1,59.9709,0.832683,5.17698,12.2513,0.422568,,Ad
2,3,0,54,5,841,163,"[817,130,865,196]",669.8,273.45,,,,,1,50.2522,0.855286,5.56006,11.1439,0.49893,,Ad
2,3,0,54,6,349,196,"[317,116,382,311]",581.36,265.2,,,,,1,54.6969,0.719495,3.92311,8.99634,0.436078,,Ad
2,3,0,54,7,15,207,"[1,174,29,284]",518.93,261.7,,,,,0,24.1144,0.727359,3.6059,9.47053,0.38075,,Ad
2,3,0,54,8,743,218,"[708,187,779,274]",651.27,262.13,,,,,1,51.6121,0.84139,5.51212,9.77389,0.563964,,Ad
2,3,0,54,9,767,258,"[738,222,804,289]",657.19,256.84,,,,,1,51.8443,0.871028,5.37811,10.1942,0.527568,,Ad
2,3,0,54,10,539,300,"[496,264,585,340]",615.65,248.9,,,,,1,59.3075,0.884577,6.06235,12.6285,0.480051,,Ad
2,3,0,54,11,829,306,"[801,275,857,335]",667.67,247.72,,,,,1,50.1195,0.953217,6.00739,9.16619,0.655386,,Ad
2,3,0,54,12,148,376,"[66,340,218,421]",543.2,233.07,,,,,1,58.4119,0.813998,4.79098,13.0738,0.366457,,Ad
2,3,0,54,13,633,394,"[591,321,707,483]",634.6,229.44,,,,,1,131.75,0.585974,5.88466,21.6737,0.271511,,Ad
2,3,0,54,14,336,405,"[291,361,385,462]",578.46,228.32,,,,,1,74.6983,0.888228,6.18155,13.8703,0.445669,,Ad
2,3,0,54,15,34,419,"[1,352,70,477]",522.55,227.35,,,,,0,70.0877,0.822191,5.97417,13.6873,0.436474,,Ad
2,3,0,54,16,724,471,"[680,437,765,500]",648.8,217.36,,,,,1,49.1908,0.887677,5.4759,10.2055,0.536561,,Ad
2,3,0,54,17,715,555,"[684,501,783,693]",649.16,195.73,,,,,1,75.0963,0.737156,4.79098,16.8365,0.284559,,Ad
2,3,0,54,18,668,630,"[631,594,704,679]",638.16,187.49,,,,,1,63.0557,0.882846,6.20298,10.982,0.564829,,Ad
2,3,0,54,19,73,683,"[24,647,104,727]",529.21,178.45,,,,,1,45.5089,0.925974,5.88466,8.08974,0.727422,,Ad
2,3,0,54,20,974,721,"[939,691,1006,754]",694.3,171.92,,,,,1,44.3148,0.903546,5.17698,9.17161,0.564457,,Ad
2,3,0,54,21,1056,737,"[1020,711,1078,798]",708.58,165.97,,,,,1,39.074,0.679302,3.93998,9.762,0.403604,,Ad
2,3,0,54,22,926,743,"[895,707,1007,847]",689.66,163.59,,,,,1,66.7376,0.798917,5.25331,13.918,0.377446,,Ad
2,3,0,54,23,102,794,"[32,721,180,855]",534.69,160.4,,,,,1,84.5165,0.818893,7.36653,12.7501,0.577762,,Ad
2,3,0,54,24,241,803,"[212,767,281,834]",560.85,157.06,,,,,1,46.3382,0.961786,6.45455,8.26016,0.781408,,Ad
2,3,0,54,25,506,823,"[480,796,532,856]",608.94,152.9,,,,,1,44.0494,0.951652,5.75932,8.40348,0.68535,,Ad
2,3,0,54,26,56,861,"[1,819,104,917]",525.12,144.65,,,,,1,65.0791,0.84285,5.46377,13.7671,0.396873,,Ad
2,3,0,54,27,761,878,"[729,843,793,919]",655.66,142.78,,,,,1,55.891,0.828994,5.37811,11.2977,0.476037,,Ad
2,3,0,54,28,1007,893,"[871,867,1078,921]",696.86,140.66,,,,,1,71.5803,0.687726,4.38617,17.5787,0.249516,,Ad
2,3,0,54,29,138,915,"[56,877,192,980]",540.68,136.01,,,,,1,76.3236,0.943874,7.23018,12.5085,0.578023,,Ad
2,3,0,54,30,441,916,"[409,889,477,944]",597.58,136.3,,,,,1,47.1674,0.936891,6.23498,10.225,0.609777,,Ad
2,3,0,54,31,248,934,"[220,905,305,1078]",564.26,124.91,,,,,1,44.6133,0.845484,5.09952,8.98528,0.567542,,Ad
2,3,0,54,32,854,934,"[823,905,883,962]",672.26,133.5,,,,,1,46.8689,0.968125,6.20298,8.84201,0.701535,,Ad
2,3,0,54,33,326,978,"[294,925,358,1013]",575.97,125.44,,,,,1,66.3727,0.889754,6.3718,11.3153,0.563115,,Ad
2,3,0,54,34,679,1030,"[653,992,704,1063]",640.37,115.3,,,,,1,37.8467,0.923537,5.37811,7.61015,0.706702,,Ad
2,3,0,55,1,496,31,"[466,7,520,57]",811.57,297.39,,,,,1,39.273,0.95311,5.83939,8.03213,0.727004,,Ad
2,3,0,55,2,964,85,"[896,50,993,134]",895.07,286.18,,,,,1,55.4267,0.935553,6.02943,10.8453,0.55595,,Ad
2,3,0,55,3,752,104,"[705,1,901,266]",866.91,277.18,,,,,1,75.8592,0.927499,7.47381,12.6312,0.591696,,Ad
2,3,0,55,4,410,145,"[382,117,441,183]",796.65,276.36,,,,,1,53.7682,0.835368,5.06034,9.55596,0.529548,,Ad
2,3,0,55,5,173,153,"[124,101,208,209]",752.43,275.87,,,,,1,54.5974,0.68563,4.02329,9.44423,0.426005,,Ad
2,3,0,55,6,123,190,"[73,137,177,261]",743.89,267.44,,,,,1,117.52,0.652058,7.03486,15.4249,0.456073,,Ad
2,3,0,55,7,365,220,"[293,150,486,274]",787.48,262.53,,,,,1,114.004,0.657117,6.87268,18.9446,0.362778,,Ad
2,3,0,55,8,189,282,"[155,248,230,314]",757.09,252.01,,,,,1,49.4561,0.890464,5.68979,9.73649,0.584378,,Ad
2,3,0,55,9,1038,317,"[995,273,1078,372]",911.86,245.64,,,,,0,88.1652,0.805448,7.4293,13.0776,0.568094,,Ad
2,3,0,55,10,314,428,"[215,311,370,483]",776.72,231.33,,,,,1,93.2734,0.753185,5.66642,17.7,0.320138,,Ad
2,3,0,55,11,227,416,"[141,362,265,495]",759.69,225.91,,,,,1,61.3972,0.657057,4.02329,11.7764,0.341641,,Ad
2,3,0,55,12,559,450,"[497,410,601,493]",823.36,220.47,,,,,1,73.3052,0.771889,5.82802,13.2151,0.441012,,Ad
2,3,0,55,13,563,517,"[501,480,642,577]",824.25,207.91,,,,,1,60.369,0.886961,6.64696,11.2344,0.591664,,Ad
2,3,0,55,14,153,545,"[124,512,182,592]",749.86,202.58,,,,,1,57.1515,0.944437,6.45455,9.80777,0.658106,,Ad
2,3,0,55,15,71,562,"[1,529,138,604]",734.5,200.44,,,,,1,72.4759,0.903463,6.71646,13.8523,0.484862,,Ad
2,3,0,55,16,750,610,"[718,570,782,662]",858.93,191.98,,,,,1,51.5458,0.943751,5.70144,9.1081,0.625974,,Ad
2,3,0,55,17,217,682,"[128,595,313,740]",760.81,180.97,,,,,1,72.5754,0.88557,6.69668,13.5925,0.492675,,Ad
2,3,0,55,18,1054,699,"[1030,664,1078,728]",914.52,176.28,,,,,0,39.3062,0.812346,4.60746,10.0582,0.458079,,Ad
2,3,0,55,19,32,714,"[1,678,130,779]",732.67,171.77,,,,,0,62.9562,0.787654,5.4759,12.9194,0.423852,,Ad
2,3,0,55,20,448,705,"[421,674,498,733]",804.56,175.4,,,,,1,45.1772,0.93049,6.18155,8.90183,0.694414,,Ad
2,3,0,55,21,483,744,"[458,718,515,770]",810.49,167.63,,,,,1,45.3431,0.8915,5.30358,8.89624,0.59616,,Ad
2,3,0,55,22,204,776,"[172,728,239,839]",759.38,161.53,,,,,1,53.4365,0.825972,4.40127,12.1752,0.361494,,Ad
2,3,0,55,23,1051,818,"[998,796,1078,845]",911.8,154.18,,,,,1,57.4832,0.882121,6.19227,11.8101,0.524319,,Ad
2,3,0,55,24,663,843,"[618,774,708,889]",842.34,150.31,,,,,1,60.1036,0.793244,5.4759,12.9001,0.424485,,Ad
2,3,0,55,25,1057,864,"[1030,838,1078,910]",914.2,144.62,,,,,1,40.1354,0.946204,5.57197,8.0651,0.690874,,Ad
2,3,0,55,26,817,905,"[791,878,845,937]",870.94,138.45,,,,,1,40.3344,0.939657,5.46377,7.86311,0.694862,,Ad
2,3,0,55,27,684,932,"[615,893,717,985]",844.38,132.04,,,,,1,53.2375,0.850102,4.79098,12.6404,0.379022,,Ad
2,3,0,55,28,701,991,"[621,957,830,1016]",850.87,123.59,,,,,1,58.8432,0.761958,4.73527,14.0744,0.336445,,Ad
2,3,0,55,29,265,993,"[238,971,301,1059]",771.42,119.03,,,,,1,35.1599,0.85023,4.60746,7.50923,0.613572,,Ad
2,3,0,55,30,352,1021,"[296,989,412,1076]",785.87,114.57,,,,,1,58.9095,0.961039,6.02943,11.0873,0.543817,,Ad
2,3,0,55,31,230,1029,"[197,989,266,1078]",764.36,115.16,,,,,1,31.644,0.903576,4.26345,7.50923,0.567761,,Ad
2,3,0,55,32,176,1043,"[143,1004,240,1078]",755.25,112.16,,,,,1,39.1735,0.888816,5.21529,8.89437,0.586358,,Ad
2,3,0,55,33,962,1053,"[916,915,992,1078]",896.41,120.33,,,,,0,54.5974,0.883397,5.88466,11.1588,0.527355,,Ad
2,3,0,55,34,29,1056,"[1,1020,52,1078]",726.72,111.19,,,,,0,28.3601,0.856152,4.74926,7.88207,0.60254,,Ad
2,3,0,56,1,60,24,"[35,1,96,49]",939.12,299.17,,,,,0,48.0962,0.833545,5.17698,9.92376,0.521676,,Ad
2,3,0,56,2,995,20,"[973,1,1041,40]",1109.99,300.0,,,,,0,47.0347,0.857462,5.25331,10.7624,0.488118,,Ad
2,3,0,56,3,475,92,"[423,36,554,181]",1016.45,285.28,,,,,1,46.4045,0.919793,5.83939,9.31693,0.626751,,Ad
2,3,0,56,4,631,129,"[537,33,739,250]",1042.2,278.93,,,,,1,80.6689,0.93473,7.64928,12.9936,0.588695,,Ad
2,3,0,56,5,433,136,"[403,82,488,173]",1006.95,278.15,,,,,1,49.3566,0.920349,5.46377,10.5066,0.520031,,Ad
2,3,0,56,6,813,166,"[783,139,848,194]",1075.24,273.1,,,,,1,38.2116,0.938058,5.57197,7.95537,0.700404,,Ad
2,3,0,56,7,356,183,"[298,84,394,219]",989.69,274.1,,,,,1,67.3014,0.884143,6.71646,12.5878,0.533571,,Ad
2,3,0,56,8,792,261,"[758,212,834,337]",1071.65,253.73,,,,,1,80.1381,0.642444,5.06034,18.4658,0.274039,,Ad
2,3,0,56,9,14,338,"[1,295,27,385]",929.16,240.76,,,,,0,38.4769,0.70601,3.71465,12.3966,0.299651,,Ad
2,3,0,56,10,574,402,"[548,377,607,428]",1032.01,230.24,,,,,1,43.7177,0.938634,5.83939,8.1388,0.717476,,Ad
2,3,0,56,11,21,472,"[1,420,42,522]",929.91,217.51,,,,,0,21.0296,0.80345,3.8029,6.97092,0.545537,,Ad
2,3,0,56,12,838,465,"[809,421,869,497]",1079.56,219.41,,,,,1,54.3984,0.888591,6.93035,9.33649,0.742287,,Ad
2,3,0,56,13,138,447,"[98,362,223,479]",953.81,222.85,,,,,1,51.38,0.910441,6.02943,9.47053,0.636652,,Ad
2,3,0,56,14,85,460,"[57,432,113,532]",941.63,218.0,,,,,1,30.6489,0.668287,3.13341,7.72908,0.405405,,Ad
2,3,0,56,15,342,500,"[306,468,369,525]",988.74,213.02,,,,,1,41.0973,0.968803,5.92958,8.08974,0.732975,,Ad
2,3,0,56,16,145,502,"[74,468,276,544]",953.01,210.86,,,,,1,63.9181,0.763519,4.95435,13.4736,0.367708,,Ad
2,3,0,56,17,377,579,"[345,550,416,609]",995.92,197.75,,,,,1,51.8443,0.824016,5.97417,9.85668,0.606103,,Ad
2,3,0,56,18,838,658,"[781,606,1050,745]",1084.91,181.11,,,,,1,55.891,0.728876,4.38617,13.8523,0.316637,,Ad
2,3,0,56,19,339,714,"[151,673,437,846]",989.89,168.53,,,,,1,62.127,0.875273,5.88466,12.3658,0.475883,,Ad
2,3,0,56,20,100,730,"[73,679,164,781]",947.74,169.6,,,,,1,21.494,0.992334,4.60746,5.56006,0.828671,,Ad
2,3,0,56,21,821,776,"[792,747,851,822]",1075.98,161.22,,,,,1,50.8492,0.875383,5.57197,10.1223,0.550464,,Ad
2,3,0,56,22,162,819,"[127,788,190,853]",956.11,153.8,,,,,1,44.0163,0.92499,5.17698,8.86262,0.584137,,Ad
2,3,0,56,23,675,852,"[604,826,719,874]",1049.03,148.22,,,,,1,54.8296,0.801591,5.06034,13.2151,0.382921,,Ad
2,3,0,56,24,734,870,"[682,831,801,909]",1061.29,144.78,,,,,1,43.8173,0.889564,5.46377,8.99634,0.607332,,Ad
2,3,0,56,25,730,931,"[704,910,765,958]",1059.9,133.06,,,,,1,42.1588,0.96406,5.82802,8.13268,0.716617,,Ad
2,3,0,56,26,749,966,"[703,941,777,995]",1061.93,126.92,,,,,1,37.4155,0.945609,5.82802,7.98866,0.729537,,Ad
2,3,0,56,27,787,974,"[763,947,808,1000]",1070.2,125.61,,,,,1,35.9892,0.974058,5.46377,7.32136,0.746278,,Ad
2,3,0,56,28,592,986,"[515,950,657,1024]",1034.46,124.86,,,,,1,69.7228,0.803672,5.46377,14.1661,0.385695,,Ad
2,3,0,56,29,423,1054,"[399,1028,461,1078]",1004.66,111.04,,,,,1,40.1022,0.955152,5.09952,8.0011,0.637352,,Ad
2,3,0,56,30,542,1059,"[516,1022,641,1078]",1028.28,109.96,,,,,0,38.4106,0.705268,4.74926,12.1915,0.389553,,Ad
2,3,0,57,1,236,60,"[116,1,308,176]",967.72,85.98,,,,,1,59.4734,0.805171,4.63616,13.0038,0.356523,,Ad
2,3,0,57,2,1031,101,"[980,49,1078,141]",1114.75,81.07,,,,,1,53.1711,0.928691,5.88466,10.272,0.572886,,Ad
2,3,0,57,3,289,101,"[253,60,359,137]",979.78,80.07,,,,,1,35.4253,0.91594,5.56006,7.4293,0.748396,,Ad
2,3,0,57,4,285,152,"[259,128,320,178]",979.68,70.77,,,,,1,48.6269,0.889231,5.88466,9.54206,0.616707,,Ad
2,3,0,57,5,820,219,"[779,146,869,304]",1075.84,58.88,,,,,1,112.014,0.661766,6.68677,17.1208,0.390564,,Ad
2,3,0,57,6,910,222,"[863,187,943,255]",1091.88,58.14,,,,,1,57.6159,0.825321,4.74926,12.7813,0.371579,,Ad
2,3,0,57,7,574,346,"[536,269,610,400]",1031.83,35.09,,,,,1,101.798,0.691798,6.84366,14.1097,0.485031,,Ad
2,3,0,57,8,17,328,"[1,291,36,375]",929.95,37.48,,,,,0,35.2263,0.796345,4.74926,9.762,0.486504,,Ad
2,3,0,57,9,332,398,"[303,369,364,427]",987.24,25.9,,,,,1,46.7362,0.876336,5.97417,9.17161,0.651376,,Ad
